220 , 600

221 , 600

222 , 600

223 , 600

224 , 600

225 , 600

226 , 600

227 , 600

228 , 600

229 , 600

230 , 600

231 , 600

232 , 600

233 , 600

234 , 600

235 , 600

236 , 600

237 , 600

238 , 600

239 , 600

240 , 600

241 , 600

242 , 600

243 , 600

244 , 600

245 , 600

246 , 600

247 , 600

248 , 600

249 , 600

250 , 600

251 , 600

252 , 600

253 , 600

254 , 600

255 , 600

256 , 600

257 , 600

258 , 600

259 , 600

260 , 600

261 , 600

262 , 600

263 , 600

264 , 600

265 , 600

266 , 600

267 , 600

268 , 600

269 , 600

270 , 600

271 , 600

272 , 600

273 , 600

274 , 600

275 , 600

276 , 600

277 , 600

278 , 600

279 , 600

280 , 600

281 , 600

282 , 600

283 , 600

284 , 600

285 , 600

286 , 600

287 , 600

288 , 600

289 , 600

290 , 600

291 , 600

292 , 600

293 , 600

294 , 600

295 , 600

296 , 600

297 , 600

298 , 600

299 , 600

300 , 600

301 , 800

302 , 800

303 , 800

304 , 800

305 , 800

306 , 800

307 , 800

308 , 800

309 , 800

310 , 800

311 , 800

312 , 800

313 , 800

314 , 800

315 , 800

316 , 800

317 , 800

318 , 800

319 , 800

320 , 800

321 , 800

322 , 800

323 , 800

324 , 800

325 , 800

326 , 800

327 , 800

328 , 800

329 , 800

330 , 800

331 , 800

332 , 800

333 , 800

334 , 800

335 , 800

336 , 800

337 , 800

338 , 800

339 , 800

340 , 800

341 , 800

342 , 800

343 , 800

344 , 800

345 , 800

346 , 800

347 , 800

348 , 800

349 , 800

350 , 800

351 , 800

352 , 800

353 , 800

354 , 800

355 , 800

356 , 800

357 , 800

358 , 800

359 , 800

360 , 800

361 , 800

362 , 800

363 , 800

364 , 800

365 , 800

366 , 800

367 , 800

368 , 800

369 , 800

370 , 800

371 , 800

372 , 800

373 , 800

374 , 800

375 , 800

376 , 800

377 , 800

378 , 800

379 , 800

380 , 800

381 , 800

382 , 800

383 , 800

384 , 800

385 , 800

386 , 800

387 , 800

388 , 800

389 , 800

390 , 800

391 , 800

392 , 800

393 , 800

394 , 800

395 , 800

396 , 800

397 , 800

398 , 800

399 , 800

400 , 800

401 , 1000

402 , 1000

403 , 1000

404 , 1000

405 , 1000

406 , 1000

407 , 1000

408 , 1000

409 , 1000

410 , 1000

411 , 1000

412 , 1000

413 , 1000

414 , 1000

415 , 1000

416 , 1000

417 , 1000

418 , 1000

419 , 1000

420 , 1000

421 , 1000

422 , 1000

423 , 1000

424 , 1000

425 , 1000

426 , 1000

427 , 1000

428 , 1000

429 , 1000

430 , 1000

431 , 1000

432 , 1000

433 , 1000

434 , 1000

435 , 1000

436 , 1000

437 , 1000

438 , 1000

439 , 1000

440 , 1000

441 , 1000

442 , 1000

443 , 1000

444 , 1000

445 , 1000

446 , 1000

447 , 1000

448 , 1000

449 , 1000

450 , 1000

451 , 1000

452 , 1000

453 , 1000

454 , 1000

455 , 1000

456 , 1000

457 , 1000

458 , 1000

459 , 1000

460 , 1000

461 , 1000

462 , 1000

463 , 1000

464 , 1000

465 , 1000

466 , 1000

467 , 1000

468 , 1000

469 , 1000

470 , 1000

471 , 1000

472 , 1000

473 , 1000

474 , 1000

475 , 1000

476 , 1000

477 , 1000

478 , 1000

479 , 1000

480 , 1000

481 , 1000

482 , 1000

483 , 1000

484 , 1000

485 , 1000

486 , 1000

487 , 1000

488 , 1000

489 , 1000

490 , 1000

491 , 1000

492 , 1000

493 , 1000

494 , 1000

495 , 1000

496 , 1000

497 , 1000

498 , 1000

499 , 1000

500 , 1000

501 , 700

502 , 700

503 , 700

504 , 700

505 , 700

506 , 700

507 , 700

508 , 700

509 , 700

510 , 700

511 , 700

512 , 700

513 , 700

514 , 700

515 , 700

516 , 700

517 , 700

518 , 700

519 , 700

520 , 700

521 , 700

522 , 700

523 , 700

524 , 700

525 , 700

526 , 700

527 , 700

528 , 700

529 , 700

530 , 700

531 , 700

532 , 700

533 , 700

534 , 700

535 , 700

536 , 700

537 , 700

538 , 700

539 , 700

540 , 700

541 , 700

542 , 700

543 , 700

544 , 700

545 , 700

546 , 700

547 , 700

548 , 700

549 , 700

550 , 700

551 , 700

552 , 700

553 , 700

554 , 700

555 , 700

556 , 700

557 , 700

558 , 700

559 , 700

560 , 700

561 , 700

562 , 700

563 , 700

564 , 700

565 , 700

566 , 700

567 , 700

568 , 700

569 , 700

570 , 700

571 , 700

572 , 700

573 , 700

574 , 700

575 , 700

576 , 700

577 , 700

578 , 700

579 , 700

580 , 700

581 , 700

582 , 700

583 , 700

584 , 700

585 , 700

586 , 700

587 , 700

588 , 700

589 , 700

590 , 700

591 , 700

592 , 700

593 , 700

594 , 700

595 , 700

596 , 700

597 , 700

598 , 700

599 , 700

600 , 700

601 , 350

602 , 350

603 , 350

604 , 350

605 , 350

606 , 350

607 , 350

608 , 350

609 , 350

610 , 350

611 , 350

612 , 350

613 , 350

614 , 350

615 , 350

616 , 350

617 , 350

618 , 350

619 , 350

620 , 350

621 , 350

622 , 350

623 , 350

624 , 350

625 , 350

626 , 350

627 , 350

628 , 350

629 , 350

630 , 350

631 , 350

632 , 350

633 , 350

634 , 350

635 , 350

636 , 350

637 , 350

638 , 350

639 , 350

640 , 350

641 , 350

642 , 350

643 , 350

644 , 350

645 , 350

646 , 350

647 , 350

648 , 350

649 , 350

650 , 350

651 , 350

652 , 350

653 , 350

654 , 350

655 , 350

656 , 350

657 , 350

658 , 350

659 , 350

660 , 350

661 , 350

662 , 350

663 , 350

664 , 350

665 , 350

666 , 350

667 , 350

668 , 350

669 , 350

670 , 350

671 , 350

672 , 350

673 , 350

674 , 350

675 , 350

676 , 350

677 , 350

678 , 350

679 , 350

680 , 350

681 , 350

682 , 350

683 , 350

684 , 350

685 , 350

686 , 350

687 , 350

688 , 350

689 , 350

690 , 350

691 , 350

692 , 350

693 , 350

694 , 350

695 , 350

696 , 350

697 , 350

698 , 350

699 , 350

700 , 350

701 , 150

702 , 150

703 , 150

704 , 150

705 , 150

706 , 150

707 , 150

708 , 150

709 , 150

710 , 150

711 , 150

712 , 150

713 , 150

714 , 150

715 , 150

716 , 150

717 , 150

718 , 150

719 , 150

720 , 150

721 , 150

722 , 150

723 , 150

724 , 150

725 , 150

726 , 150

727 , 150

728 , 150

729 , 150

730 , 150

731 , 150

732 , 150

733 , 150

734 , 150

735 , 150

736 , 150

737 , 150

738 , 150

739 , 150

740 , 150

741 , 150

742 , 150

743 , 150

744 , 150

745 , 150

746 , 150

747 , 150

748 , 150

749 , 150

750 , 150

751 , 150

752 , 150

753 , 150

754 , 150

755 , 150

756 , 150

757 , 150

758 , 150

759 , 150

760 , 150

761 , 150

762 , 150

763 , 150

764 , 150

765 , 150

766 , 150

767 , 150

768 , 150

769 , 150

770 , 150

771 , 150

772 , 150

773 , 150

774 , 150

775 , 150

776 , 150

777 , 150

778 , 150

779 , 150

780 , 150

781 , 150

782 , 150

783 , 150

784 , 150

785 , 150

786 , 150

787 , 150

788 , 150

789 , 150

790 , 150

791 , 150

792 , 150

793 , 150

794 , 150

795 , 150

796 , 150

797 , 150

798 , 150

799 , 150

800 , 150

801 , 0

802 , 0

803 , 0

804 , 0

805 , 0

806 , 0

807 , 0

808 , 0

809 , 0

810 , 0

811 , 0

812 , 0

813 , 0

814 , 0

815 , 0

816 , 0

817 , 0

818 , 0

819 , 0

820 , 0

821 , 0

822 , 0

823 , 0

824 , 0

825 , 0

826 , 0

827 , 0

828 , 0

829 , 0

830 , 0

831 , 0

832 , 0

833 , 0

834 , 0

835 , 0

836 , 0

837 , 0

838 , 0

839 , 0

840 , 0

841 , 0

842 , 0

843 , 0

844 , 0

845 , 0

846 , 0

847 , 0

848 , 0

849 , 0

850 , 0

851 , 0

852 , 0

853 , 0

854 , 0

855 , 0

856 , 0

857 , 0

858 , 0

859 , 0

860 , 0

861 , 0

862 , 0

863 , 0

864 , 0

865 , 0

866 , 0

867 , 0

868 , 0

869 , 0

870 , 0

871 , 0

872 , 0

873 , 0

874 , 0

875 , 0

876 , 0

877 , 0

878 , 0

879 , 0

880 , 0

881 , 0

882 , 0

883 , 0

884 , 0

885 , 0

886 , 0

887 , 0

888 , 0

889 , 0

890 , 0

891 , 0

892 , 0

893 , 0

894 , 0

895 , 0

896 , 0

897 , 0

898 , 0

899 , 0

900 , 0

